"Date","Price","Open","High","Low","Vol.","Change %"
"04/23/2024","598.8002","600.4707","600.4707","600.4707","","-0.01%"
"04/22/2024","598.8502","600.5207","600.5207","600.5207","","0.01%"
"04/19/2024","598.8002","600.5207","600.5207","600.4707","","-0.01%"
"04/18/2024","598.8502","600.4707","600.5207","600.4707","","0.01%"
"04/17/2024","598.8002","600.4707","600.4707","600.4707","","-0.01%"
"04/16/2024","598.8502","600.4707","600.5207","600.4707","","0.01%"
"04/15/2024","598.8002","600.4707","600.4707","600.4707","","-0.01%"
"04/12/2024","598.8502","600.4707","600.5207","600.4707","","0.01%"
"04/11/2024","598.8002","600.4207","600.4707","600.4207","","0.01%"
"04/10/2024","598.7502","600.3707","600.4207","600.3707","","0.01%"
"04/09/2024","598.7002","600.4207","600.4207","600.3707","","-0.01%"
"04/08/2024","598.7502","600.3707","600.4207","600.3707","","0.01%"
"04/05/2024","598.7002","600.5707","600.5707","600.3707","","-0.03%"
"04/04/2024","598.9002","600.4707","600.5707","600.4707","","0.02%"
"04/03/2024","598.8002","600.5207","600.5207","600.4707","","-0.01%"
"04/02/2024","598.8502","600.4707","600.5207","600.4707","","0.01%"
"04/01/2024","598.8002","600.5207","600.5207","600.4707","","-0.01%"
"03/29/2024","598.8502","600.4707","600.5207","600.4707","","0.01%"
"03/28/2024","598.8002","600.4207","600.4707","600.4207","","0.01%"
"03/27/2024","598.7502","600.3707","600.4207","600.3707","","0.01%"
"03/26/2024","598.7002","600.4207","600.4207","600.3707","","-0.01%"
"03/25/2024","598.7502","600.3707","600.4207","600.3707","","0.01%"
"03/22/2024","598.7002","600.4207","600.4207","600.3707","","-0.01%"
"03/21/2024","598.7502","600.3707","600.4207","600.3707","","0.01%"
"03/20/2024","598.7002","600.4207","600.4207","600.3707","","-0.01%"
"03/19/2024","598.7502","600.3707","600.4207","600.3707","","0.01%"
"03/18/2024","598.7002","600.4207","600.4207","600.3707","","-0.01%"
"03/15/2024","598.7502","600.3707","600.4207","600.3707","","0.01%"
"03/14/2024","598.7002","600.4207","600.4207","600.3707","","-0.01%"
"03/13/2024","598.7502","600.3707","600.4207","600.3707","","0.01%"
"03/12/2024","598.7002","600.4207","600.4207","600.3707","","-0.01%"
"03/11/2024","598.7502","600.3707","600.4207","600.3707","","0.01%"
"03/08/2024","598.7002","600.4207","600.4207","600.3707","","-0.01%"
"03/07/2024","598.7502","600.4707","600.4707","600.4207","","-0.01%"
"03/06/2024","598.8002","600.5207","600.5207","600.4707","","-0.01%"
"03/05/2024","598.8502","600.4707","600.5207","600.4707","","0.01%"
"03/04/2024","598.8002","600.5207","600.5207","600.4707","","-0.01%"
"03/01/2024","598.8502","600.4707","600.5207","600.4707","","0.01%"
"02/29/2024","598.8002","600.5207","600.5207","600.4707","","-0.01%"
"02/28/2024","598.8502","600.4707","600.5207","600.4707","","0.01%"
"02/27/2024","598.8002","600.5207","600.5207","600.4707","","-0.01%"
"02/26/2024","598.8502","600.4707","600.5207","600.4707","","0.01%"
"02/23/2024","598.8002","600.5207","600.5207","600.4707","","-0.01%"
"02/22/2024","598.8502","600.4707","600.5207","600.4707","","0.01%"
"02/21/2024","598.8002","600.5207","600.5207","600.4707","","-0.01%"
"02/20/2024","598.8502","600.4707","600.5207","600.4707","","0.01%"
"02/19/2024","598.8002","600.4707","600.4707","600.4707","","0.00%"
"02/16/2024","598.8002","600.5207","600.5207","600.4707","","-0.01%"
"02/15/2024","598.8502","600.4707","600.5207","600.4707","","0.01%"
"02/14/2024","598.8002","600.4207","600.4707","600.4207","","0.01%"
"02/13/2024","598.7502","600.3707","600.4207","600.3707","","0.01%"
"02/12/2024","598.7002","600.4207","600.4207","600.3707","","-0.01%"
"02/09/2024","598.7502","600.4707","600.4707","600.4207","","-0.01%"
"02/08/2024","598.8002","600.5207","600.5207","600.4707","","-0.01%"
"02/07/2024","598.8502","600.4707","600.5207","600.4707","","0.01%"
"02/06/2024","598.8002","600.4207","600.4707","600.4207","","0.01%"
"02/05/2024","598.7502","600.4507","600.4507","600.4207","","-0.01%"
"02/02/2024","598.7802","600.3707","600.4507","600.3707","","0.01%"
"02/01/2024","598.7002","600.3207","600.3707","600.3207","","0.01%"
"01/31/2024","598.6502","600.2707","600.3207","600.2707","","0.01%"
"01/30/2024","598.6002","600.3207","600.3207","600.2707","","-0.01%"
"01/29/2024","598.6502","600.2707","600.3207","600.2707","","0.01%"
"01/26/2024","598.6002","600.3207","600.3207","600.2707","","-0.01%"
"01/25/2024","598.6502","600.1707","600.3207","600.1707","","0.03%"
"01/24/2024","598.5002","600.1207","600.1707","600.1207","","0.01%"
"01/23/2024","598.4502","600.0707","600.1207","600.0707","","0.01%"
"01/22/2024","598.4002","600.4707","600.4707","600.0707","","-0.07%"
"01/19/2024","598.8002","600.5207","600.5207","600.4707","","-0.01%"
"01/18/2024","598.8502","600.4707","600.5207","600.4707","","0.01%"
"01/17/2024","598.8002","600.4707","600.5207","600.4707","","0.00%"
"01/16/2024","598.8002","600.5207","600.5207","600.4707","","-0.01%"
"01/15/2024","598.8502","600.4707","600.5207","600.4707","","0.01%"
"01/12/2024","598.8002","600.4207","600.4707","600.4207","","0.01%"
"01/11/2024","598.7502","600.3707","600.4207","600.3707","","0.01%"
"01/10/2024","598.7002","600.4707","600.4707","600.3707","","-0.02%"
"01/09/2024","598.8002","600.5207","600.5207","600.4707","","-0.01%"
"01/08/2024","598.8502","600.4707","600.5207","600.4707","","0.01%"
"01/05/2024","598.8002","600.5207","600.9251","600.0706","","-0.01%"
"01/04/2024","598.8502","600.4707","600.9251","600.0706","","0.01%"
"01/03/2024","598.8002","600.4707","601.0000","600.0706","","0.00%"
"01/02/2024","598.8002","600.4207","600.9001","600.0456","","0.02%"
"01/01/2024","598.7002","600.3707","600.3707","600.3707","","0.00%"
"12/29/2023","598.7002","600.4207","600.4207","600.3707","","-0.01%"
"12/28/2023","598.7502","600.4707","600.9001","600.0456","","0.13%"
"12/27/2023","598.0000","600.5000","600.9251","600.0706","","-0.14%"
"12/26/2023","598.8502","600.4707","600.5207","600.4707","","-0.36%"
"12/25/2023","601.0000","601.0000","601.0000","601.0000","","0.37%"
"12/22/2023","598.8002","600.5207","600.5207","600.4707","","-0.01%"
"12/21/2023","598.8502","600.4707","600.5207","600.4707","","0.01%"
"12/20/2023","598.8002","600.5207","600.5207","600.4707","","-0.01%"
"12/19/2023","598.8502","600.4707","600.9251","600.0706","","0.01%"
"12/18/2023","598.8002","600.5207","600.5207","600.4707","","-0.01%"
"12/15/2023","598.8502","600.5507","600.9401","600.0956","","-0.01%"
"12/14/2023","598.8802","600.4707","601.0000","600.0706","","0.01%"
"12/13/2023","598.8002","600.5207","600.9251","600.0706","","0.00%"
"12/12/2023","598.8002","600.4707","600.9251","600.0706","","0.00%"
"12/11/2023","598.8002","600.5207","600.9251","600.0706","","-0.01%"
"12/08/2023","598.8502","600.4707","601.0000","600.0706","","0.14%"
"12/07/2023","598.0000","600.4207","600.9001","600.0456","","-0.13%"
"12/06/2023","598.7502","600.3707","600.8751","600.0206","","0.01%"
"12/05/2023","598.7002","600.5000","600.8501","599.9956","","0.01%"
"12/04/2023","598.6502","600.3707","600.8501","599.9956","","-0.01%"
"12/01/2023","598.7002","600.4207","600.8751","600.0206","","-0.01%"
"11/30/2023","598.7502","600.3707","600.8751","600.0206","","0.01%"
"11/29/2023","598.7002","600.4207","600.9251","600.0206","","0.12%"
"11/28/2023","598.0000","600.3707","600.8751","600.0206","","-0.12%"
"11/27/2023","598.7002","600.4707","600.9001","600.0206","","-0.02%"
"11/24/2023","598.8002","600.4207","600.4707","600.4207","","0.01%"
"11/23/2023","598.7502","600.4207","600.4207","600.4207","","0.00%"
"11/22/2023","598.7502","600.3707","600.4207","600.3707","","0.01%"
"11/21/2023","598.7002","600.4207","600.8751","600.0206","","-0.01%"
"11/20/2023","598.7502","600.3707","600.8751","600.0206","","0.01%"
"11/17/2023","598.7002","600.3207","600.8501","599.9956","","0.01%"
"11/16/2023","598.6502","600.2707","600.8251","599.9706","","0.01%"
"11/15/2023","598.6002","600.3207","600.8251","599.9706","","-0.01%"
"11/14/2023","598.6502","600.2707","600.8251","599.9706","","0.01%"
"11/13/2023","598.6002","600.3207","601.0000","599.9706","","-0.01%"
"11/10/2023","598.6502","600.2707","600.3251","599.9706","","0.01%"
"11/09/2023","598.6002","600.3207","600.3251","599.9706","","-0.01%"
"11/08/2023","598.6502","600.2707","600.3251","599.9706","","0.01%"
"11/07/2023","598.6002","600.3207","600.3251","599.9706","","-0.01%"
"11/06/2023","598.6502","600.2707","600.3251","599.9706","","0.01%"
"11/03/2023","598.6002","600.3207","600.3251","599.9706","","-0.01%"
"11/02/2023","598.6502","600.2707","600.3207","600.2707","","0.01%"
"11/01/2023","598.6002","600.3207","600.3207","600.2707","","-0.01%"
"10/31/2023","598.6502","600.2707","600.3207","600.2707","","0.01%"
"10/30/2023","598.6002","600.2707","600.3207","600.2707","","0.00%"
"10/27/2023","598.6002","600.2707","600.2707","600.2707","","0.00%"
"10/26/2023","598.6002","600.3207","600.3207","600.2707","","-0.01%"
"10/25/2023","598.6502","600.2707","600.3207","600.2707","","0.01%"
"10/24/2023","598.6002","600.3207","600.3207","600.2707","","-0.01%"
"10/23/2023","598.6502","600.2707","600.3207","600.2707","","0.01%"
"10/20/2023","598.6002","600.2707","600.3707","600.2707","","0.00%"
"10/19/2023","598.6002","600.2207","601.5000","600.2207","","0.01%"
"10/18/2023","598.5502","600.1707","601.5000","600.1707","","0.01%"
"10/17/2023","598.5002","600.0207","600.1707","600.0207","","0.03%"
"10/16/2023","598.3502","599.9707","600.0207","599.9707","","0.01%"
"10/13/2023","598.3002","599.8707","599.9707","599.8707","","0.02%"
"10/12/2023","598.2002","599.9707","600.6501","599.7706","","0.03%"
"10/11/2023","598.0000","599.9207","601.5000","599.7956","","-0.04%"
"10/10/2023","598.2502","599.8907","601.5000","599.8907","","0.01%"
"10/09/2023","598.2202","599.7707","599.8907","599.7707","","0.02%"
"10/06/2023","598.1002","599.8707","601.5000","599.7707","","-0.02%"
"10/05/2023","598.2002","599.9207","601.5000","599.8707","","-0.01%"
"10/04/2023","598.2502","599.8707","601.5000","599.8707","","0.01%"
"10/03/2023","598.2002","599.8907","601.5000","599.8707","","0.00%"
"10/02/2023","598.2202","599.9207","601.5000","599.8907","","-0.13%"
"09/29/2023","599.0000","599.8707","601.5000","599.8707","","0.13%"
"09/28/2023","598.2002","599.9207","601.5000","599.7706","","-0.01%"
"09/27/2023","598.2502","599.8707","599.9207","599.8707","","0.01%"
"09/26/2023","598.2002","599.9207","599.9207","599.8707","","-0.01%"
"09/25/2023","598.2502","599.8707","601.0000","599.7706","","0.01%"
"09/22/2023","598.2002","599.9207","599.9207","599.8707","","-0.01%"
"09/21/2023","598.2502","599.8707","601.0000","599.7706","","0.04%"
"09/20/2023","598.0000","600.5000","601.5000","599.7706","","-0.04%"
"09/19/2023","598.2502","599.8707","601.0000","599.8707","","0.01%"
"09/18/2023","598.2002","599.9207","601.0000","599.8707","","-0.01%"
"09/15/2023","598.2502","599.9707","601.0000","599.9207","","-0.13%"
"09/14/2023","599.0000","600.0207","601.0000","599.9707","","0.11%"
"09/13/2023","598.3502","599.9707","600.0207","599.9707","","-0.11%"
"09/12/2023","599.0000","600.0207","601.5000","599.9707","","0.11%"
"09/11/2023","598.3502","599.9707","601.0000","599.9707","","0.01%"
"09/08/2023","598.3002","599.8707","601.0000","599.8707","","0.02%"
"09/07/2023","598.2002","599.8207","601.0000","599.8207","","-0.13%"
"09/06/2023","599.0000","599.7707","601.5000","599.7206","","0.15%"
"09/05/2023","598.1002","599.8207","601.0000","599.7707","","-0.01%"
"09/04/2023","598.1502","599.8207","599.8207","599.8207","","0.00%"
"09/01/2023","598.1502","599.8707","599.8707","599.8207","","-0.01%"
"08/31/2023","598.2002","599.9207","599.9207","599.8707","","-0.01%"
"08/30/2023","598.2502","583.6307","599.9207","583.6307","","-0.27%"
"08/29/2023","599.8502","284.5706","567.4707","567.3707","","-0.27%"
"08/28/2023","601.5000","601.5000","601.5000","601.5000","","0.28%"
"08/25/2023","599.8502","601.4707","601.5207","601.4707","","0.01%"
"08/24/2023","599.8002","601.4207","601.4707","600.5000","","0.01%"
"08/23/2023","599.7502","601.3707","601.4207","601.3707","","0.01%"
"08/22/2023","599.7002","601.4707","601.4707","601.0000","","-0.02%"
"08/21/2023","599.8002","601.4207","601.4707","601.0000","","0.01%"
"08/18/2023","599.7502","601.4707","601.4707","601.0000","","-0.01%"
"08/17/2023","599.8002","601.5207","601.5207","600.5000","","-0.01%"
"08/16/2023","599.8502","600.5000","601.5207","600.5000","","0.01%"
"08/15/2023","599.8002","601.4207","601.4707","601.4207","","0.13%"
"08/14/2023","599.0000","601.3707","601.4207","601.0000","","-0.12%"
"08/11/2023","599.7002","601.4507","601.4507","601.3707","","-0.01%"
"08/10/2023","599.7802","601.5207","601.5207","601.4507","","-0.01%"
"08/09/2023","599.8502","601.4707","601.5207","601.4707","","0.01%"
"08/08/2023","599.8002","601.5207","601.5207","601.4707","","-0.01%"
"08/07/2023","599.8502","601.4707","601.5207","601.4707","","0.01%"
"08/04/2023","599.8002","601.5207","601.5207","601.4707","","-0.01%"
"08/03/2023","599.8502","601.4707","601.9251","601.0706","","0.14%"
"08/02/2023","599.0000","601.5207","601.9251","601.0706","","-0.14%"
"08/01/2023","599.8502","601.4707","601.5207","601.4707","","0.01%"
"07/31/2023","599.8002","601.4207","601.4707","600.5000","","0.01%"
"07/28/2023","599.7502","601.4707","601.4707","600.5000","","-0.01%"
"07/27/2023","599.8002","601.4207","601.4707","601.4207","","0.01%"
"07/26/2023","599.7502","601.4707","601.4707","600.5000","","-0.01%"
"07/25/2023","599.8002","601.5207","601.5207","601.4707","","-0.01%"
"07/24/2023","599.8502","601.4707","601.5207","600.5000","","0.01%"
"07/21/2023","599.8002","601.4407","601.4707","601.0000","","0.00%"
"07/20/2023","599.7702","601.4707","601.4707","601.0000","","0.00%"
"07/19/2023","599.8002","601.4207","601.4707","601.0000","","0.01%"
"07/18/2023","599.7502","601.3707","601.4207","601.0000","","0.01%"
"07/17/2023","599.7002","601.2707","601.3707","600.9706","","0.02%"
"07/14/2023","599.6002","601.1707","601.3001","600.9206","","0.02%"
"07/13/2023","599.5002","600.9207","601.2501","600.2956","","0.04%"
"07/12/2023","599.2502","600.8707","601.1251","600.7706","","0.01%"
"07/11/2023","599.2002","600.7707","601.1001","600.2206","","0.02%"
"07/10/2023","599.1002","600.7207","601.0501","600.6956","","0.02%"
"07/07/2023","599.0000","600.7707","601.0501","600.1956","","-0.02%"
"07/06/2023","599.1002","600.7207","600.7707","600.7207","","0.01%"
"07/05/2023","599.0502","601.4707","601.4707","600.1706","","-0.13%"
"07/04/2023","599.8002","600.5000","601.4707","600.5000","","0.00%"
"07/03/2023","599.8002","601.4707","601.4707","601.0000","","0.00%"
"06/30/2023","599.8002","601.4207","601.4707","600.5000","","0.13%"
"06/29/2023","599.0000","601.4707","601.4707","600.5000","","-0.13%"
"06/28/2023","599.8002","601.4207","601.4707","600.5000","","0.01%"
"06/27/2023","599.7502","601.3707","601.4207","601.0000","","0.01%"
