Date,Close,Open,High,Low,Volume,Change%
2020-04-10,73.7523,74.2565,74.2828,73.1902,,-0.68%
2020-04-09,74.2565,74.9406,74.963,72.9205,,-0.91%
2020-04-08,74.9406,75.5471,75.8867,74.9202,,-0.80%
2020-04-07,75.5471,76.0059,76.02,75.1935,,-0.60%
2020-04-06,76.0059,76.4918,76.6555,75.9388,,-0.64%
2020-04-03,76.4918,77.2349,77.5814,76.4902,,-0.96%
2020-04-02,77.2349,78.731,79.2057,77.233,,-1.90%
2020-04-01,78.731,78.4426,79.3351,78.4426,,0.37%
2020-03-31,78.4426,79.3378,79.3378,77.7498,,-1.13%
2020-03-30,79.3378,78.8122,80.3865,78.8122,,0.67%
2020-03-27,78.8122,77.4751,79.2873,77.4675,,1.73%
2020-03-26,77.4751,78.2023,79.0237,77.0185,,-0.93%
2020-03-25,78.2023,78.2965,79.395,76.9841,,-0.12%
2020-03-24,78.2965,79.5936,79.6,78.1874,,-1.63%
2020-03-23,79.5936,79.9236,81.2431,79.3854,,-0.41%
2020-03-20,79.9236,79.1566,80.1497,77.4476,,0.97%
2020-03-19,79.1566,80.8692,81.6654,78.64,,-2.12%
2020-03-18,80.8692,75.4362,80.87,75.4362,,7.20%
2020-03-17,75.4362,74.6596,75.4752,73.4589,,1.04%
2020-03-16,74.6596,72.6133,75.3926,72.5975,,2.82%
2020-03-13,72.6133,74.8742,74.9023,72.0685,,-3.02%
2020-03-12,74.8742,72.9375,75.427,72.91,,2.66%
2020-03-11,72.9375,71.3747,73.142,71.1785,,2.19%
2020-03-10,71.3747,68.5685,72.7935,68.5685,,4.09%
2020-03-06,68.5685,67.6538,68.5893,67.35,,1.35%
2020-03-05,67.6538,66.2666,67.7243,66.0865,,2.09%
2020-03-04,66.2666,65.9881,66.5289,65.5227,,0.42%
2020-03-03,65.9881,66.4319,66.6332,65.3718,,-0.67%
2020-03-02,66.4319,66.8806,67.3037,66.1183,,-0.67%
2020-02-28,66.8806,66.0217,67.6273,66.015,,1.30%
2020-02-27,66.0217,65.4708,66.3954,65.4535,,0.84%
2020-02-26,65.4708,65.3726,65.7072,64.9758,,0.15%
2020-02-25,65.3726,64.0561,65.5841,64.0561,,2.06%
2020-02-21,64.0561,64.2038,64.5557,63.9151,,-0.23%
2020-02-20,64.2038,63.571,64.2899,63.571,,1.00%
2020-02-19,63.571,63.8115,63.8118,63.4624,,-0.38%
2020-02-18,63.8115,63.4645,64.1482,63.4645,,0.55%
2020-02-17,63.4645,63.5556,63.5625,63.2157,,-0.14%
2020-02-14,63.5556,63.6413,63.6465,63.3913,,-0.13%
2020-02-13,63.6413,63.2143,63.7698,63.2123,,0.68%
2020-02-12,63.2143,63.3759,63.376,62.9315,,-0.25%
2020-02-11,63.3759,64.1332,64.1332,63.251,,-1.18%
2020-02-10,64.1332,64.11,64.293,63.6596,,0.04%
2020-02-07,64.11,63.3488,64.2214,63.2394,,1.20%
2020-02-06,63.3488,62.8877,63.4173,62.7255,,0.73%
2020-02-05,62.8877,63.1093,63.2797,62.5671,,-0.35%
2020-02-04,63.1093,63.715,63.725,62.8511,,-0.95%
2020-02-03,63.715,63.9203,64.0934,63.4933,,-0.32%
2020-01-31,63.9203,63.2759,63.9415,63.0663,,1.02%
2020-01-30,63.2759,62.5451,63.5063,62.54,,1.17%
2020-01-29,62.5451,62.2825,62.816,62.2825,,0.42%
2020-01-28,62.2825,62.9797,63.1306,62.2817,,-1.11%
2020-01-27,62.9797,62.0857,63.0959,62.07,,1.44%
2020-01-24,62.0857,61.902,62.2722,61.7284,,0.30%
2020-01-23,61.902,61.8397,62.0862,61.8365,,0.10%
2020-01-22,61.8397,61.8802,62.0586,61.7808,,-0.07%
2020-01-21,61.8802,61.5553,61.9665,61.5475,,0.53%
2020-01-20,61.5553,61.5573,61.6424,61.3888,,0.00%
2020-01-17,61.5573,61.6574,61.6746,61.3025,,-0.16%
2020-01-16,61.6574,61.4315,61.7544,61.3912,,0.37%
2020-01-15,61.4315,61.4394,61.6851,61.3488,,-0.01%
2020-01-14,61.4394,61.2727,61.5208,61.2363,,0.27%
2020-01-13,61.2727,61.0548,61.3799,60.8918,,0.36%
2020-01-10,61.0548,61.283,61.3778,60.8865,,-0.37%
2020-01-09,61.283,61.2437,61.3925,61.1412,,0.06%
2020-01-08,61.2437,61.8227,61.9875,61.0892,,-0.94%
2020-01-06,61.8227,62.0922,62.3358,61.7531,,-0.43%
2020-01-03,62.0922,61.9863,62.2218,61.817,,0.17%
2019-12-30,61.9863,62.0332,62.0662,61.6533,,-0.08%
2019-12-27,62.0332,62.2138,62.2138,61.8039,,-0.29%
2019-12-26,62.2138,61.8489,62.2496,61.6776,,0.59%
2019-12-25,61.8489,61.9669,61.9675,61.5403,,-0.19%
2019-12-24,61.9669,62.268,62.2723,61.9054,,-0.48%
2019-12-23,62.268,62.2634,62.3541,62.1408,,0.01%
2019-12-20,62.2634,62.4133,62.466,62.0157,,-0.24%
2019-12-19,62.4133,62.661,62.665,62.3051,,-0.40%
2019-12-18,62.661,62.4038,62.7145,62.4038,,0.41%
2019-12-17,62.4038,62.4428,62.732,62.3605,,-0.06%
2019-12-16,62.4428,62.865,62.865,62.3817,,-0.67%
2019-12-13,62.8624,62.8402,62.9386,62.1662,,0.04%
2019-12-12,62.8402,63.2695,63.291,62.6998,,-0.68%
2019-12-11,63.2695,63.5011,63.6103,63.2679,,-0.36%
2019-12-10,63.5011,63.5847,63.6574,63.461,,-0.13%
2019-12-09,63.5847,63.7533,63.8007,63.5491,,-0.26%
2019-12-06,63.7533,63.7294,63.8331,63.6035,,0.04%
2019-12-05,63.7294,63.9429,63.95,63.7194,,-0.33%
2019-12-04,63.9429,64.1502,64.2392,63.8314,,-0.32%
2019-12-03,64.1502,64.1748,64.286,64.0723,,-0.04%
2019-12-02,64.1748,64.3195,64.4819,64.1643,,-0.22%
2019-11-29,64.3195,64.0735,64.3414,64.02,,0.38%
2019-11-28,64.0735,63.9615,64.1827,63.9615,,0.18%
2019-11-27,63.9615,63.9516,64.1033,63.9067,,0.02%
2019-11-26,63.9516,63.9381,64.1314,63.9139,,0.02%
2019-11-25,63.9381,63.8623,64.0615,63.7324,,0.12%
2019-11-22,63.8623,63.7094,63.8995,63.6189,,0.24%
2019-11-21,63.7094,63.8991,63.8991,63.661,,-0.30%
2019-11-20,63.8991,63.8192,64.1046,63.7913,,0.13%
2019-11-19,63.8192,63.8278,63.8814,63.6491,,-0.01%
2019-11-18,63.8278,63.7628,63.9453,63.6951,,0.10%
2019-11-15,63.7628,63.9828,63.9828,63.7105,,-0.34%
2019-11-14,63.9828,64.3456,64.35,63.9828,,-0.56%
2019-11-13,64.3456,64.2272,64.4618,64.1344,,0.18%
2019-11-12,64.2272,63.8874,64.2762,63.784,,0.53%
2019-11-11,63.8874,63.8046,63.9816,63.8,,0.13%
2019-11-08,63.8046,63.5284,63.9531,63.52,,0.43%
2019-11-07,63.5284,63.8725,63.9079,63.381,,-0.54%
2019-11-06,63.8725,63.4946,64.027,63.4946,,0.60%
2019-11-05,63.4946,63.5244,63.6776,63.1815,,-0.05%
2019-11-01,63.5244,64.1328,64.1328,63.3764,,-0.95%
2019-10-31,64.1328,63.8536,64.1799,63.7098,,0.44%
2019-10-30,63.8536,63.9463,64.1398,63.7704,,-0.14%
2019-10-29,63.9463,63.752,64.024,63.752,,0.30%
2019-10-28,63.752,63.8639,63.9327,63.5713,,-0.18%
2019-10-25,63.8639,64.0693,64.0703,63.6539,,-0.32%
2019-10-24,64.0693,63.9333,64.1383,63.757,,0.21%
2019-10-23,63.9333,63.7282,63.9887,63.7021,,0.32%
2019-10-22,63.7282,63.7151,63.7964,63.5624,,0.02%
2019-10-21,63.7151,63.7651,63.847,63.6337,,-0.08%
2019-10-18,63.7651,64.1176,64.1176,63.7616,,-0.55%
2019-10-17,64.1176,64.0773,64.2211,63.8569,,0.06%
2019-10-16,64.0773,64.2749,64.4443,64.0619,,-0.31%
2019-10-15,64.2749,64.295,64.501,64.1944,,-0.03%
2019-10-14,64.295,64.2224,64.4268,64.205,,0.11%
2019-10-11,64.2224,64.4582,64.4582,64.0243,,-0.37%
2019-10-10,64.4582,64.8895,64.8895,64.4063,,-0.66%
2019-10-09,64.8895,65.2004,65.2004,64.8221,,-0.48%
2019-10-08,65.2004,64.9596,65.3466,64.7777,,0.37%
2019-10-07,64.9596,64.6288,64.974,64.615,,0.51%
2019-10-04,64.6288,65.1317,65.1317,64.5483,,-0.77%
2019-10-03,65.1317,65.2033,65.3591,65.034,,-0.11%
2019-10-02,65.2033,65.2647,65.5577,65.0384,,-0.09%
2019-10-01,65.2647,64.8569,65.4347,64.8569,,0.63%
2019-09-30,64.8569,64.6841,65.0026,64.5845,,0.27%
2019-09-27,64.6841,64.2124,64.7088,64.21,,0.73%
2019-09-26,64.2124,64.1506,64.3729,64.1151,,0.10%
2019-09-25,64.1506,63.9902,64.4728,63.985,,0.25%
2019-09-24,63.9902,63.8469,64.0,63.6178,,0.22%
2019-09-23,63.8469,64.02,64.0641,63.8092,,-0.27%
2019-09-20,64.02,63.9748,64.0819,63.713,,0.07%
2019-09-19,63.9748,64.163,64.2979,63.8195,,-0.29%
2019-09-18,64.163,64.3652,64.5024,64.129,,-0.31%
2019-09-17,64.3652,64.0405,64.4629,63.9872,,0.51%
2019-09-16,64.0405,64.3403,64.3403,63.66,,-0.47%
2019-09-13,64.3403,64.7151,64.7151,64.1535,,-0.58%
2019-09-12,64.7151,65.4915,65.5,64.6918,,-1.19%
2019-09-11,65.4915,65.4233,65.6365,65.2928,,0.10%
2019-09-10,65.4233,65.5344,65.5545,65.2531,,-0.17%
2019-09-09,65.5344,65.7289,65.7306,65.3555,,-0.30%
2019-09-06,65.7289,66.2335,66.2335,65.5992,,-0.76%
2019-09-05,66.2335,66.2255,66.2721,65.8993,,0.01%
2019-09-04,66.2255,66.7693,66.7693,66.0808,,-0.81%
2019-09-03,66.7693,66.7973,67.1229,66.7571,,-0.04%
2019-09-02,66.7973,66.7657,66.84,66.566,,0.05%
2019-08-30,66.7657,66.5718,66.8124,66.3115,,0.29%
2019-08-29,66.5718,66.7779,66.8906,66.4315,,-0.31%
2019-08-28,66.7779,66.4352,66.9535,66.3503,,0.52%
2019-08-27,66.4352,66.0593,66.6896,66.0593,,0.57%
2019-08-26,66.0593,65.999,66.1425,65.8547,,0.09%
2019-08-23,65.999,65.6081,66.1942,65.5353,,0.60%
2019-08-22,65.6081,65.754,65.9159,65.4556,,-0.22%
2019-08-21,65.754,66.5455,66.565,65.6492,,-1.19%
2019-08-20,66.5455,66.8987,67.0161,66.4326,,-0.53%
2019-08-19,66.8987,66.5148,67.021,66.2737,,0.58%
2019-08-16,66.5148,66.0533,66.5584,65.863,,0.70%
2019-08-15,66.0533,66.0531,66.5721,65.6799,,0.00%
2019-08-14,66.0531,64.9112,66.1051,64.9112,,1.76%
2019-08-13,64.9112,65.4132,65.8733,64.7981,,-0.77%
2019-08-12,65.4132,65.2816,65.6801,65.2663,,0.20%
2019-08-09,65.2816,65.0435,65.522,65.0435,,0.37%
2019-08-08,65.0435,65.3237,65.4239,65.0346,,-0.43%
2019-08-07,65.3237,65.2723,65.6765,64.9628,,0.08%
2019-08-06,65.2723,65.5195,65.53,65.0003,,-0.38%
2019-08-05,65.5195,65.2713,65.594,64.8627,,0.38%
2019-08-02,65.2713,64.3518,65.4141,64.3518,,1.43%
2019-08-01,64.3518,63.6284,64.3774,63.625,,1.14%
2019-07-31,63.6284,63.5067,63.7806,63.2562,,0.19%
2019-07-30,63.5067,63.4357,63.7251,63.2489,,0.11%
2019-07-29,63.4357,63.3663,63.6259,63.3663,,0.11%
2019-07-26,63.3663,63.2336,63.4933,63.0703,,0.21%
2019-07-25,63.2336,63.2936,63.2975,62.866,,-0.09%
2019-07-24,63.2936,63.1609,63.306,63.0116,,0.21%
2019-07-23,63.1609,63.096,63.3266,63.0841,,0.10%
2019-07-22,63.096,63.0295,63.1268,62.9304,,0.11%
2019-07-19,63.0295,62.8087,63.055,62.8022,,0.35%
2019-07-18,62.8087,62.9353,63.1323,62.7675,,-0.20%
2019-07-17,62.9353,63.0391,63.0422,62.7245,,-0.16%
2019-07-16,63.0391,62.6628,63.078,62.6494,,0.60%
2019-07-15,62.6628,62.9505,62.9897,62.5653,,-0.46%
2019-07-12,62.9505,62.8166,63.1919,62.815,,0.21%
2019-07-11,62.8166,63.1755,63.18,62.7697,,-0.57%
2019-07-10,63.1755,63.9014,63.9121,63.1216,,-1.14%
2019-07-09,63.9014,63.6823,63.9381,63.6823,,0.34%
2019-07-08,63.6823,63.8159,63.9788,63.4958,,-0.21%
2019-07-05,63.8159,63.4766,63.8618,63.4375,,0.53%
2019-07-04,63.4766,63.322,63.5161,63.3196,,0.24%
2019-07-03,63.322,63.311,63.6587,63.2835,,0.02%
2019-07-02,63.311,62.973,63.3843,62.96,,0.54%
2019-07-01,62.973,63.2305,63.24,62.7961,,-0.41%
2019-06-28,63.2305,63.0788,63.2775,62.8586,,0.24%
2019-06-27,63.0788,63.0602,63.1348,62.9432,,0.03%
2019-06-26,63.0602,62.8613,63.2246,62.7676,,0.32%
2019-06-25,62.8613,62.584,63.023,62.4997,,0.44%
2019-06-24,62.584,63.0073,63.025,62.5835,,-0.67%
2019-06-21,63.0073,62.91,63.5455,62.89,,0.15%
2019-06-20,62.91,63.7783,63.785,62.8731,,-1.36%
2019-06-19,63.7783,64.025,64.0491,63.7154,,-0.39%
2019-06-18,64.025,64.3192,64.384,63.9222,,-0.46%
2019-06-17,64.3192,64.3018,64.3525,64.1405,,-0.11%
2019-06-14,64.3915,64.5806,64.5806,64.2199,,-0.29%
2019-06-13,64.5806,64.5588,64.7037,64.5014,,0.03%
2019-06-11,64.5588,64.7798,64.78,64.4483,,-0.34%
2019-06-10,64.7798,64.87,64.88,64.6361,,-0.14%
2019-06-07,64.87,65.085,65.146,64.7615,,-0.33%
2019-06-06,65.085,65.3773,65.395,65.0255,,-0.45%
2019-06-05,65.3773,65.1582,65.3877,64.9647,,0.34%
2019-06-04,65.1582,65.3445,65.3445,65.0033,,-0.29%
2019-06-03,65.3445,65.4306,65.5915,65.1698,,-0.13%
2019-05-31,65.4306,65.1893,65.5839,65.133,,0.37%
2019-05-30,65.1893,64.9661,65.1975,64.8899,,0.34%
2019-05-29,64.9661,64.7077,65.3771,64.7077,,0.40%
2019-05-28,64.7077,64.4589,64.7413,64.4589,,0.39%
2019-05-27,64.4589,64.4809,64.4991,64.3663,,-0.03%
2019-05-24,64.4809,64.8495,64.855,64.4082,,-0.57%
2019-05-23,64.8495,64.3877,64.9204,64.3877,,0.72%
2019-05-22,64.3877,64.4213,64.47,64.153,,-0.05%
2019-05-21,64.4213,64.5266,64.6044,64.3503,,-0.16%
2019-05-20,64.5266,64.7683,64.7775,64.4319,,-0.37%
2019-05-17,64.7683,64.6215,64.7966,64.5595,,0.23%
2019-05-16,64.6215,64.6534,64.6639,64.4029,,-0.05%
2019-05-15,64.6534,64.945,64.9557,64.4915,,-0.45%
2019-05-14,64.945,65.4278,65.432,64.8603,,-0.74%
2019-05-13,65.4278,65.1033,65.5448,65.075,,0.50%
2019-05-10,65.1033,65.0687,65.4374,65.0601,,0.05%
2019-05-08,65.0687,65.3974,65.4075,64.9192,,-0.50%
2019-05-07,65.3974,65.2236,65.4538,65.0155,,0.27%
2019-05-06,65.2236,65.088,65.4946,65.058,,0.21%
2019-05-03,65.088,65.4368,65.5983,65.0214,,-0.53%
2019-05-02,65.4368,64.6373,65.5575,64.6225,,1.24%
2019-04-30,64.6373,64.4728,64.8589,64.3364,,0.26%
2019-04-29,64.4728,64.7334,64.7545,64.4138,,-0.40%
2019-04-26,64.7334,64.6565,64.868,64.591,,0.12%
2019-04-25,64.6565,64.3406,64.9696,64.3225,,0.49%
2019-04-24,64.3406,63.6853,64.4924,63.6852,,1.03%
2019-04-23,63.6853,63.8083,63.8839,63.66,,-0.19%
2019-04-22,63.8083,64.0515,64.0515,63.7478,,-0.38%
2019-04-19,64.0515,63.8939,64.075,63.8925,,0.25%
2019-04-18,63.8939,63.8584,64.1492,63.845,,0.06%
2019-04-17,63.8584,64.1045,64.1045,63.8009,,-0.38%
2019-04-16,64.1045,64.267,64.4388,64.082,,-0.25%
2019-04-15,64.267,64.3497,64.3794,64.1838,,-0.13%
2019-04-12,64.3497,64.6097,64.6273,64.1372,,-0.40%
2019-04-11,64.6097,64.3223,64.7026,64.2925,,0.45%
2019-04-10,64.3223,64.9032,64.92,64.218,,-0.90%
2019-04-09,64.9032,64.8788,64.9442,64.6446,,0.04%
2019-04-08,64.8788,65.3465,65.4474,64.8175,,-0.72%
2019-04-05,65.3465,65.4796,65.4796,65.169,,-0.20%
2019-04-04,65.4796,65.2355,65.6049,65.194,,0.37%
2019-04-03,65.2355,65.299,65.43,65.0491,,-0.10%
2019-04-02,65.299,65.1784,65.5466,65.1725,,0.19%
2019-04-01,65.1784,65.634,65.8261,65.1551,,-0.69%
2019-03-29,65.634,64.9382,65.7408,64.603,,1.07%
2019-03-28,64.9382,64.8291,65.2826,64.7134,,0.17%
2019-03-27,64.8291,64.3919,64.9781,64.3919,,0.68%
2019-03-26,64.3919,64.0807,64.4669,64.0475,,0.49%
2019-03-25,64.0807,64.6616,64.6616,63.9326,,-0.90%
2019-03-22,64.6616,63.8684,64.8218,63.7136,,1.24%
2019-03-21,63.8684,63.8577,63.9472,63.6471,,0.02%
2019-03-20,63.8577,64.38,64.39,63.6733,,-0.81%
2019-03-19,64.38,64.3651,64.5715,64.1864,,0.02%
2019-03-18,64.3651,64.8075,64.815,64.1468,,-0.68%
2019-03-15,64.8075,65.514,65.514,64.8038,,-1.08%
2019-03-14,65.514,65.3932,65.5892,65.3209,,0.18%
2019-03-13,65.3932,65.6236,65.625,65.331,,-0.35%
2019-03-12,65.6236,65.9751,65.9751,65.55,,-0.53%
2019-03-11,65.9751,66.2827,66.284,65.9356,,-0.46%
2019-03-07,66.2827,65.9751,66.3013,65.8592,,0.47%
2019-03-06,65.9751,65.7624,66.0231,65.7615,,0.32%
2019-03-05,65.7624,65.7387,65.8429,65.7061,,0.04%
2019-03-04,65.7387,65.9365,65.94,65.6449,,-0.30%
2019-03-01,65.9365,65.9151,65.9407,65.6318,,0.03%
2019-02-28,65.9151,65.7901,65.9372,65.694,,0.19%
2019-02-27,65.7901,65.6999,66.0094,65.6765,,0.14%
2019-02-26,65.6999,65.495,65.9303,65.49,,0.31%
2019-02-25,65.495,65.3869,65.6314,65.167,,0.17%
2019-02-22,65.3869,65.5739,65.6533,65.3103,,-0.29%
2019-02-21,65.5739,65.6328,65.7,65.3758,,-0.09%
2019-02-20,65.6328,65.7666,65.929,65.472,,-0.20%
2019-02-19,65.7666,66.2745,66.3055,65.7434,,-0.77%
2019-02-18,66.2745,66.3093,66.3478,66.0955,,-0.05%
2019-02-15,66.3093,66.6512,66.7704,66.3,,-0.51%
2019-02-14,66.6512,66.5134,67.1574,66.2939,,0.21%
2019-02-13,66.5134,65.8784,66.518,65.63,,0.96%
2019-02-12,65.8784,65.8422,66.1677,65.5134,,0.05%
2019-02-11,65.8422,65.7932,65.8977,65.5383,,0.07%
2019-02-08,65.7932,65.9173,66.1049,65.6593,,-0.19%
2019-02-07,65.9173,65.8698,66.1485,65.8662,,0.07%
2019-02-06,65.8698,65.6228,65.9197,65.6183,,0.38%
2019-02-05,65.6228,65.5888,65.6437,65.4256,,0.05%
2019-02-04,65.5888,65.5049,65.7227,65.4975,,0.13%
2019-02-01,65.5049,65.4103,65.7353,65.328,,0.14%
2019-01-31,65.4103,65.5051,65.6908,65.1713,,-0.14%
2019-01-30,65.5051,66.0576,66.1682,65.4006,,-0.84%
2019-01-29,66.0576,66.264,66.4037,65.9805,,-0.31%
2019-01-28,66.264,65.9938,66.348,65.8231,,0.41%
2019-01-25,65.9938,65.7634,66.249,65.7133,,0.35%
2019-01-24,65.7634,66.0805,66.1021,65.6892,,-0.48%
2019-01-23,66.0805,66.5341,66.535,66.0359,,-0.68%
2019-01-22,66.5341,66.3882,66.6058,66.3882,,0.22%
2019-01-21,66.3882,66.2722,66.4721,66.2393,,0.18%
2019-01-18,66.2722,66.3653,66.4941,66.1343,,-0.14%
2019-01-17,66.3653,66.372,66.6756,66.2694,,-0.01%
2019-01-16,66.372,66.9595,66.9795,66.2599,,-0.88%
2019-01-15,66.9595,67.0783,67.1431,66.8899,,-0.18%
2019-01-14,67.0783,66.8938,67.2961,66.875,,0.28%
2019-01-11,66.8938,66.9102,67.1494,66.803,,-0.02%
2019-01-10,66.9102,66.7328,67.3379,66.7328,,0.27%
2019-01-09,66.7328,66.9003,67.2291,66.69,,-0.25%
2019-01-08,66.9003,67.7368,67.7518,66.743,,-1.23%
2019-01-04,67.7368,68.6577,68.68,67.5281,,-1.34%
2019-01-03,68.6577,69.8319,69.8326,68.533,,-1.68%
2018-12-29,69.8319,69.5012,69.9427,69.4056,,0.48%
2018-12-28,69.5012,69.5675,69.701,69.2498,,-0.10%
2018-12-27,69.5675,68.6993,69.7502,68.565,,1.26%
2018-12-26,68.6993,68.6627,69.4638,68.6611,,0.05%
2018-12-25,68.6627,68.5829,68.9598,68.4192,,0.12%
2018-12-24,68.5829,68.8671,68.8671,68.2084,,-0.41%
2018-12-21,68.8671,68.3253,69.123,67.8681,,0.79%
2018-12-20,68.3253,67.4674,68.6565,67.2524,,1.27%
2018-12-19,67.4674,67.2727,67.7794,66.9913,,0.29%
2018-12-18,67.2727,66.7793,67.329,66.6201,,0.74%
2018-12-17,66.7793,66.745,66.799,66.4451,,0.05%
2018-12-14,66.745,66.2312,66.8029,66.2312,,0.78%
2018-12-13,66.2312,66.3996,66.4813,66.1478,,-0.25%
2018-12-12,66.3996,66.3795,66.522,66.1417,,0.03%
2018-12-11,66.3795,66.6529,66.6529,66.2263,,-0.41%
2018-12-10,66.6529,66.4006,66.7,66.16,,0.38%
2018-12-07,66.4006,66.8741,67.0439,66.0028,,-0.71%
2018-12-06,66.8741,66.5669,67.1998,66.5669,,0.46%
2018-12-05,66.5669,66.8401,66.8793,66.4718,,-0.41%
2018-12-04,66.8401,66.5095,66.8968,66.2103,,0.50%
2018-12-03,66.5095,66.951,66.951,66.15,,-0.66%
2018-11-30,66.951,66.2124,67.1777,66.21,,1.12%
2018-11-29,66.2124,66.9647,66.9647,65.9739,,-1.12%
2018-11-28,66.9647,67.0611,67.5114,66.7872,,-0.14%
2018-11-27,67.0611,67.0954,67.373,66.4927,,-0.05%
2018-11-26,67.0954,66.1953,67.3258,66.1923,,1.36%
2018-11-23,66.1953,65.6232,66.4162,65.5717,,0.87%
2018-11-22,65.6232,65.6668,65.7475,65.4319,,-0.07%
2018-11-21,65.6668,66.1682,66.1682,65.5327,,-0.76%
2018-11-20,66.1682,65.5405,66.24,65.5232,,0.96%
2018-11-19,65.5405,65.9801,66.0985,65.4953,,-0.67%
2018-11-16,65.9801,65.892,66.1915,65.6847,,0.13%
2018-11-15,65.892,67.0379,67.0379,65.8692,,-1.71%
2018-11-14,67.0379,68.1147,68.2775,67.0162,,-1.58%
2018-11-13,68.1147,67.846,68.1584,67.5514,,0.40%
2018-11-12,67.846,68.1088,68.1175,67.3635,,-0.39%
2018-11-09,68.1088,66.9029,68.1682,66.774,,1.80%
2018-11-08,66.9029,66.3182,66.9499,66.1354,,0.88%
2018-11-07,66.3182,66.1311,66.3198,65.8371,,0.28%
2018-11-06,66.1311,66.2021,66.2027,65.76,,-0.11%
2018-11-02,66.2021,65.7256,66.2806,65.5291,,0.72%
2018-11-01,65.7256,65.8789,65.8789,65.5689,,-0.23%
2018-10-31,65.8789,65.5526,65.8875,65.5336,,0.50%
2018-10-30,65.5526,65.8499,65.85,65.5168,,-0.45%
2018-10-29,65.8499,65.7188,65.9379,65.4803,,0.20%
2018-10-26,65.7188,65.5962,65.9279,65.5292,,0.19%
2018-10-25,65.5962,65.6765,65.8774,65.4476,,-0.12%
2018-10-24,65.6765,65.5107,65.7762,65.0137,,0.25%
2018-10-23,65.5107,65.242,65.7062,65.2342,,0.41%
2018-10-22,65.242,65.4911,65.5208,65.009,,-0.38%
2018-10-19,65.4911,65.8044,65.911,65.3511,,-0.48%
2018-10-18,65.8044,65.4946,65.89,65.4671,,0.47%
2018-10-17,65.4946,65.3067,65.6706,65.2835,,0.29%
2018-10-16,65.3067,65.6526,65.6526,65.2488,,-0.53%
2018-10-15,65.6526,66.1173,66.1224,65.314,,-0.70%
2018-10-12,66.1173,66.2668,66.4135,65.8925,,-0.23%
2018-10-11,66.2668,66.8935,66.9631,66.0413,,-0.94%
2018-10-10,66.8935,66.2607,66.9,66.0463,,0.96%
2018-10-09,66.2607,66.5707,66.838,66.1607,,-0.47%
2018-10-08,66.5707,66.5795,67.0725,66.5515,,-0.01%
2018-10-05,66.5795,67.0142,67.0175,66.4153,,-0.65%
2018-10-04,67.0142,65.87,67.041,65.8625,,1.74%
2018-10-03,65.87,65.503,65.8845,65.3555,,0.56%
2018-10-02,65.503,64.9848,65.6018,64.9848,,0.80%
2018-10-01,64.9848,65.5503,65.7078,64.8565,,-0.86%
2018-09-28,65.5503,65.6158,65.9089,65.4028,,-0.10%
2018-09-27,65.6158,65.8054,65.9168,65.2283,,-0.29%
2018-09-26,65.8054,65.8789,66.0896,65.6851,,-0.11%
2018-09-25,65.8789,65.8465,65.9896,65.5372,,0.05%
2018-09-24,65.8465,66.4138,66.4138,65.6945,,-0.85%
2018-09-21,66.4138,66.2735,66.7967,66.1327,,0.21%
2018-09-20,66.2735,66.8168,66.83,66.2107,,-0.81%
2018-09-19,66.8168,67.3648,67.3725,66.6968,,-0.81%
2018-09-18,67.3648,68.0636,68.0641,67.3173,,-1.03%
2018-09-17,68.0636,68.0749,68.3601,67.9391,,-0.02%
2018-09-14,68.0749,68.2455,68.5237,67.4784,,-0.25%
2018-09-13,68.2455,69.0146,69.0325,67.9675,,-1.11%
2018-09-12,69.0146,69.4245,69.7929,68.6733,,-0.59%
2018-09-11,69.4245,70.5613,70.565,69.4087,,-1.61%
2018-09-10,70.5613,69.9025,70.5897,69.723,,0.94%
2018-09-07,69.9025,69.2575,69.9395,68.8423,,0.93%
2018-09-06,69.2575,68.2578,69.6148,68.1881,,1.46%
2018-09-05,68.2578,68.1158,68.5645,68.11,,0.21%
2018-09-04,68.1158,68.1184,68.4754,67.9944,,0.00%
2018-09-03,68.1184,67.5458,68.1643,67.5458,,0.85%
2018-08-31,67.5458,68.2441,68.2441,67.3269,,-1.02%
2018-08-30,68.2441,67.9422,68.3897,67.7914,,0.44%
2018-08-29,67.9422,67.87,68.3833,67.7224,,0.11%
2018-08-28,67.87,67.5231,67.9104,67.2528,,0.51%
2018-08-27,67.5231,67.0894,67.6597,66.9967,,0.65%
2018-08-24,67.0894,68.1905,68.1908,67.0726,,-1.61%
2018-08-23,68.1905,68.028,69.001,67.45,,0.24%
2018-08-22,68.028,67.2698,68.4353,67.2698,,1.13%
2018-08-21,67.2698,67.1083,67.6011,66.8675,,0.24%
2018-08-20,67.1083,67.0448,67.3412,67.0045,,0.09%
2018-08-17,67.0448,66.8308,67.61,66.7928,,0.32%
2018-08-16,66.8308,67.2998,67.2998,66.6444,,-0.70%
2018-08-15,67.2998,66.337,67.7464,66.2508,,1.45%
2018-08-14,66.337,67.8125,67.8125,66.32,,-2.18%
2018-08-13,67.8125,67.7061,68.478,67.4638,,0.16%
2018-08-10,67.7061,66.6899,67.8939,66.5522,,1.52%
2018-08-09,66.6899,65.549,66.6944,65.5475,,1.74%
2018-08-08,65.549,63.5012,65.5793,63.4547,,3.22%
2018-08-07,63.5012,63.7398,63.7403,63.3874,,-0.37%
